,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
36,arch/arm/mach-shmobile/setup-r7s9210.c,27,1,1,1532506938,1532506938,1532506938,1,,0
37,sound/soc/qcom/qdsp6/q6core.c,375,2,2,1525845379,1558580868,1526543736,4,,0
38,drivers/gpu/drm/nouveau/nvkm/engine/disp/headgf119.c,104,1,7,1495209574,1525783187,1497855368,8,,0
39,drivers/net/ethernet/marvell/octeontx2/af/rvu_debugfs.c,1711,4,7,1573700176,1573700182,1573700178,7,,0
40,sound/soc/codecs/cs47l85.c,2740,2,5,1560926518,1579660903,1561023739,5,,0
41,net/netfilter/nf_nat_ftp.c,151,9,10,1311247043,1562211073,1340267328,8,,0
42,arch/x86/platform/intel-mid/device_libs/platform_tc35876x.c,42,4,4,1381995336,1575600181,1470958773,5,,0
43,drivers/gpio/gpio-altera.c,353,11,18,1424713983,1578500180,1443366723,21,,0
44,drivers/net/wireless/ath/ath6kl/htc_pipe.c,1725,9,16,1332666928,1531117040,1335000948,18,,0
45,drivers/ata/pata_ftide010.c,575,3,4,1496544608,1558242500,1497695488,4,d0318fb3c388,25
46,net/netfilter/nfnetlink.c,639,21,53,1303125322,1579596483,1394452153,68,eb014de4fd41,5.882352941
47,drivers/staging/wlan-ng/p80211wep.c,228,7,9,1311247043,1570349265,1355372895,12,,0
48,drivers/usb/serial/ipw.c,313,6,9,1310536488,1509679710,1316056517,17,,0
49,sound/hda/hdac_bus.c,252,4,16,1425309779,1578898598,1451969366,16,fe4010667741,6.25
50,drivers/net/ethernet/broadcom/bnx2x/bnx2x_dcb.c,2585,13,41,1306881908,1455617280,1314722615,38,,0
51,net/8021q/vlanproc.c,291,10,12,1306378711,1558918501,1314366929,14,,0
52,drivers/net/ethernet/broadcom/bnxt/bnxt_sriov.c,1211,8,52,1445500877,1574519445,1476836945,54,28ea334bd165,5.555555556
53,drivers/mailbox/arm_mhu.c,174,6,7,1403780982,1559287996,1409573493,7,,0
54,drivers/usb/gadget/function/f_sourcesink.c,1286,20,29,1307354793,1545406972,1358600486,22,,0
55,drivers/android/binderfs.c,793,2,20,1544764274,1583228620,1552736969,24,f0fe2c0f050d,25
56,arch/x86/kernel/tboot.c,527,17,26,1306383773,1578275030,1341169500,32,445b69e3b75e,9.375
57,drivers/scsi/pm8001/pm80xx_hwi.c,4975,21,51,1363687688,1579712226,1388923475,54,0e7c353e1828,1.851851852
58,arch/mips/pci/pci-bcm1480.c,255,7,7,1311247043,1558918505,1314846211,6,,0
59,drivers/usb/serial/omninet.c,179,5,15,1311247043,1560852338,1359207602,38,30572418b445,5.263157895
60,drivers/staging/wfx/bus_sdio.c,271,2,9,1568874336,1573614052,1568986665,9,,0
61,drivers/thermal/power_allocator.c,654,9,18,1425287839,1560348805,1431606195,18,9751a9e449da,5.555555556
62,lib/mpi/mpicoder.c,415,11,27,1314770716,1502323578,1419935134,41,dea3eb8b452e,19.51219512
63,drivers/watchdog/iTCO_vendor_support.c,216,6,6,1311247043,1582705280,1333209826,6,,0
64,drivers/iio/adc/vf610_adc.c,976,14,23,1388757720,1570959829,1408483236,25,d466d3c12174,4
65,drivers/rpmsg/qcom_glink_rpm.c,351,3,10,1495873415,1527739862,1498173217,10,,0
66,drivers/gpu/drm/amd/display/dc/dce110/dce110_compressor.c,529,6,15,1498196153,1560096470,1507569662,20,fe78627d4304,5
67,sound/synth/emux/emux.c,152,6,6,1310704708,1558918505,1318555894,8,,0
68,drivers/pps/clients/pps-gpio.c,275,7,10,1320212378,1558315142,1430846212,13,,0
69,drivers/gpio/gpio-tps68470.c,168,2,3,1501234225,1573008852,1502622338,3,,0
70,drivers/net/ethernet/qlogic/qede/qede_ptp.c,582,5,11,1487125451,1577268979,1493312516,11,1dc2b3d65523,18.18181818
71,net/netfilter/xt_tcpmss.c,107,2,2,1311247043,1559614293,1313568232,1,,0
72,drivers/gpu/drm/nouveau/nvkm/subdev/bios/M0205.c,135,1,3,1409556794,1440053653,1412334079,3,,0
73,net/bridge/netfilter/ebt_ip6.c,164,6,6,1311247043,1558242500,1337508820,6,,0
74,drivers/net/ethernet/sfc/mcdi.c,2310,15,73,1279092979,1559614293,1370736881,84,429baa6f0e1b,2.380952381
75,arch/nds32/kernel/irq.c,9,1,1,1508831445,1508831445,1508831445,1,,0
76,arch/mips/math-emu/ieee754d.c,99,3,5,1311247043,1559236195,1318996083,5,,0
77,drivers/i2c/busses/i2c-jz4780.c,868,7,10,1427781835,1581474930,1428858320,12,9e661cedcc0a,8.333333333
78,drivers/net/ethernet/netronome/nfp/flower/qos_conf.c,366,2,5,1556916386,1565897049,1556942118,5,,0
79,drivers/scsi/libfc/fc_frame.c,79,3,3,1311247043,1559120269,1314722220,2,,0
80,drivers/clk/samsung/clk-exynos4.c,1360,19,69,1362819772,1560863126,1395525888,93,cee82eb95320,4.301075269
81,drivers/gpu/drm/exynos/exynos_drm_fimd.c,1292,26,129,1317727141,1583726534,1419874437,222,68a2913407d8,0.900900901
82,drivers/gpu/drm/panel/panel-jdi-lt070me05000.c,520,5,7,1472170027,1575702215,1474904856,9,,0
83,drivers/net/phy/mdio-octeon.c,122,9,12,1311247043,1548070493,1363339530,16,,0
84,kernel/sched/stats.c,128,8,9,1319508011,1523619858,1356330615,10,,0
85,tools/perf/builtin-trace.c,5106,33,467,1348661156,1581407648,1486788989,583,3e70008a6021,3.087478559
86,arch/mips/bmips/irq.c,42,4,5,1413811685,1559614293,1426249666,5,,0
87,sound/soc/pxa/brownstone.c,133,10,10,1339409080,1559797851,1355195555,15,,0
88,drivers/gpu/drm/nouveau/nvkm/engine/mpeg/nv44.c,216,2,9,1378559049,1489845185,1421302300,14,83bce9c2baa5,7.142857143
89,net/bridge/netfilter/ebt_pkttype.c,57,2,2,1311247043,1558242500,1315580297,1,,0
90,tools/perf/bench/numa.c,1843,12,29,1354773119,1564648002,1365486789,31,,0
91,arch/arm/mach-ixp4xx/gtwx5715-pci.c,72,5,5,1307691021,1558918505,1320287362,5,,0
92,drivers/misc/habanalabs/hwmon.c,460,1,8,1550248759,1567146409,1550731844,8,,0
93,tools/virtio/ringtest/virtio_ring_poll.c,2,1,1,1453358650,1453358650,1453358650,1,,0
94,drivers/scsi/snic/snic_attrs.c,77,1,1,1432832641,1432832641,1432832641,1,,0
95,drivers/clk/renesas/clk-mstp.c,342,10,26,1382025247,1566890532,1415015907,24,f59de563358e,8.333333333
96,drivers/pinctrl/mediatek/pinctrl-paris.c,947,7,8,1536404853,1557300810,1537243581,8,184744e9a014,12.5
97,kernel/dma/virt.c,59,3,3,1484888647,1544749240,1486320715,2,,0
98,drivers/video/fbdev/geode/lxfb_ops.c,841,2,2,1311247043,1558918501,1311541539,2,,0
99,arch/arm/mm/fault-armv.c,266,6,6,1311247043,1559614293,1315110295,6,,0
100,drivers/staging/gdm724x/gdm_endian.c,37,5,6,1374694577,1524640278,1445427086,7,,0
101,net/sched/act_mpls.c,415,7,9,1562482917,1575496642,1562883273,10,d04ac224b168,50
102,drivers/net/dsa/microchip/ksz9477.c,1623,6,21,1542700509,1578402365,1546015897,25,cbd72b485214,8
103,drivers/scsi/qedf/qedf_els.c,1046,11,20,1487111303,1566499951,1494450481,21,47c4ccd30861,9.523809524
104,drivers/net/ethernet/broadcom/bnxt/bnxt_debugfs.c,107,3,4,1524735880,1565410640,1529352587,4,,0
105,tools/build/feature/test-libunwind-x86.c,28,2,2,1462837231,1509520077,1464504476,2,,0
106,drivers/clk/at91/clk-system.c,120,5,8,1381462901,1558918501,1399692294,12,,0
107,arch/powerpc/kernel/eeh_driver.c,1227,19,86,1311247043,1581062251,1463436998,108,d4f194ed9eb9,12.96296296
108,tools/testing/selftests/net/tcp_mmap.c,486,4,7,1523846019,1573811754,1530462787,7,20021578ba22,14.28571429
109,drivers/net/ethernet/qlogic/qed/qed_ptp.c,457,4,10,1487125450,1580850655,1490758314,11,0202d293c2fa,9.090909091
110,arch/arm/kernel/irq.c,107,11,12,1310394343,1559614293,1333568833,29,,0
111,sound/soc/codecs/wm8731.c,841,15,27,1306504576,1559614293,1341160876,41,,0
112,drivers/gpu/drm/msm/disp/dpu1/dpu_encoder_phys_vid.c,739,7,16,1530084369,1575620028,1534506476,27,,0
113,drivers/macintosh/windfarm_fcu_controls.c,604,7,9,1334758615,1583214646,1341189987,10,bcf3588d8ed3,10
114,arch/x86/kernel/e820.c,1317,28,72,1310374312,1573541200,1406827165,97,124049decbb1,5.154639175
115,fs/ceph/snap.c,1159,10,31,1311247043,1563521541,1362921353,38,,0
116,lib/percpu_counter.c,238,14,16,1248510108,1509520077,1342217582,19,,0
117,tools/testing/selftests/bpf/verifier/helper_value_access.c,953,1,1,1548401083,1548401083,1548401083,1,,0
118,fs/fscache/cache.c,417,5,8,1311247043,1558918501,1316841957,7,f29507ce6670,14.28571429
119,drivers/clk/mmp/clk-pxa910.c,327,6,8,1345402513,1506474021,1352022563,8,,0
120,drivers/gpu/drm/i915/gt/uc/intel_huc_fw.c,43,3,8,1519913745,1576039548,1532840972,15,,0
121,drivers/clk/samsung/clk-exynos5250.c,858,20,43,1362819777,1565254168,1400285800,63,bf32e7dbfce8,3.174603175
122,arch/m68k/atari/time.c,325,3,4,1311247043,1543636390,1345571994,6,,0
123,drivers/net/ethernet/atheros/atl1c/atl1c_hw.c,850,8,14,1311247043,1558918505,1323146133,17,,0
124,drivers/gpu/drm/amd/display/dc/bios/bios_parser_helper.c,89,4,4,1505203100,1547174370,1506471109,6,,0
125,drivers/gpu/drm/mxsfb/mxsfb_crtc.c,343,11,14,1471522981,1567060203,1490122199,14,,0
126,block/blk-timeout.c,151,6,16,1311247043,1556606563,1357522536,39,f5e350f021e0,7.692307692
127,drivers/scsi/mpt3sas/mpt3sas_config.c,1861,9,19,1354232661,1577312011,1383826766,27,,0
128,drivers/macintosh/windfarm_core.c,463,5,7,1311247043,1559519102,1313887913,7,fe2b592173ff,14.28571429
129,arch/x86/kvm/debugfs.c,64,4,5,1473230843,1564577780,1508120810,6,,0
130,drivers/net/ethernet/intel/e1000e/param.c,529,9,22,1309677661,1524701289,1328817285,26,,0
131,drivers/net/can/sja1000/peak_pcmcia.c,734,10,10,1330676480,1564558274,1332728100,12,,0
132,drivers/misc/hmc6352.c,145,6,6,1311247043,1558918515,1318688811,6,,0
133,drivers/gpu/drm/drm_flip_work.c,170,4,5,1375857714,1558870535,1397949405,7,,0
134,drivers/power/supply/wm97xx_battery.c,283,10,13,1311247043,1559614293,1325882396,5,,0
135,drivers/input/joystick/adi.c,551,5,5,1308572746,1558918505,1309636638,6,,0
136,arch/sh/kernel/cpu/sh5/clock-sh5.c,76,4,4,1311247043,1578275030,1319370431,3,,0
137,fs/reiserfs/file.c,261,10,23,1310820296,1572716694,1334458426,29,,0
138,drivers/firmware/efi/fake_mem.c,124,4,8,1443625316,1578910965,1477239838,15,20b1e22d01a4,6.666666667
139,sound/soc/codecs/pcm179x-spi.c,57,2,2,1453441193,1558918506,1455291672,3,,0
140,drivers/staging/rtl8192u/ieee80211/ieee80211_softmac_wx.c,598,16,31,1311247043,1566344140,1338121401,33,,0
141,drivers/media/platform/s5p-g2d/g2d.c,793,17,39,1317871932,1561488701,1348120726,43,,0
142,arch/microblaze/kernel/asm-offsets.c,128,1,1,1311247043,1311247043,1311247043,0,,0
143,drivers/base/regmap/regmap-i2c.c,307,9,13,1308567749,1578109765,1389575834,18,86effbe0d198,5.555555556
144,drivers/iio/adc/rcar-gyroadc.c,618,6,10,1485533317,1570956512,1486813243,11,90c6260c1905,18.18181818
145,arch/um/kernel/skas/process.c,55,6,8,1311247043,1566701357,1338849251,9,0dafcbe128d2,11.11111111
146,drivers/net/ethernet/qlogic/qlcnic/qlcnic_init.c,1306,9,19,1306881908,1504248271,1315031457,27,,0
147,drivers/net/wireless/ath/ath9k/common-init.c,244,3,6,1393310930,1520323038,1397683586,6,,0
148,drivers/infiniband/hw/mlx5/ib_rep.c,156,5,21,1516084488,1573227926,1538539098,25,b8ca123860ee,16
149,drivers/iio/adc/ad7266.c,517,12,18,1340607169,1575254286,1352042455,23,,0
150,drivers/cpufreq/brcmstb-avs-cpufreq.c,743,6,10,1477548335,1579506088,1478752368,12,4c5681fcc684,16.66666667
151,lib/crypto/blake2s-selftest.c,622,1,1,1573190548,1573190548,1573190548,1,,0
152,drivers/usb/host/xhci-dbg.c,35,5,5,1306662216,1509679710,1351696615,27,,0
153,tools/testing/selftests/timers/mqueue-lat.c,114,2,2,1426066805,1558337869,1427227077,3,,0
154,drivers/sh/intc/irqdomain.c,68,1,1,1343812426,1343812426,1343812426,1,,0
155,drivers/pci/controller/pcie-xilinx.c,692,18,38,1408542962,1572427857,1424323871,6,8c3f9bd851a4,16.66666667
156,drivers/net/ethernet/qlogic/qed/qed_roce.c,1171,9,23,1475330397,1580109975,1481222249,43,0189efb8f4f8,6.976744186
157,drivers/staging/rtl8723bs/os_dep/os_intfs.c,1806,16,30,1490788071,1570721605,1492335518,39,,0
158,drivers/gpu/drm/drm_auth.c,379,8,24,1311247043,1558870535,1453527771,29,761e05a702f5,3.448275862
159,arch/arm/mach-shmobile/regulator-quirk-rcar-gen2.c,231,4,9,1425905440,1551616900,1489801643,10,60fc75bdf5b1,30
160,drivers/input/touchscreen/egalax_ts_serial.c,190,3,3,1450235510,1559614293,1450812517,3,8dcb3c7628f1,33.33333333
161,sound/pci/echoaudio/indigo.c,95,6,7,1310706817,1578014177,1318844354,6,,0
162,tools/bpf/bpftool/prog.c,1608,20,64,1507119004,1580959746,1542444833,89,d95f1e8b462c,19.1011236
163,drivers/pci/hotplug/pnv_php.c,1048,11,29,1463733702,1574318957,1480749158,33,49f4b08e6154,15.15151515
164,drivers/net/ethernet/mellanox/mlx5/core/cmd.c,2011,42,79,1373189149,1571905413,1430083042,98,6a6fabbfa3e8,20.40816327
165,drivers/media/pci/ttpci/av7110_ir.c,158,4,6,1311247043,1566003760,1468922914,9,,0
166,drivers/char/hw_random/virtio-rng.c,218,13,22,1309671348,1558581279,1373878474,29,,0
167,drivers/hwmon/ltc4222.c,222,3,4,1389618716,1558918506,1407880060,4,,0
168,drivers/net/wireless/ath/ath9k/channel.c,1651,13,91,1402474669,1529313077,1411677548,111,,0
169,drivers/mtd/mtdconcat.c,858,9,23,1311126822,1573640102,1324244913,39,,0
170,fs/jfs/jfs_uniupr.c,121,2,2,1311247043,1558918505,1313293915,1,,0
171,arch/arm64/kernel/crash_dump.c,68,3,3,1491189878,1559614293,1492930371,3,,0
172,drivers/net/usb/plusb.c,161,8,8,1311247043,1558252303,1333053744,9,,0
173,drivers/gpu/drm/i915/gem/i915_gem_mman.c,895,4,25,1559010587,1580366371,1568980344,31,2933803bdcd8,22.58064516
174,drivers/clk/ti/adpll.c,979,7,8,1456450505,1571472394,1457269561,8,,0
175,sound/usb/line6/pcm.c,607,11,34,1311247043,1575859779,1398610331,37,1bc8d18c75fe,8.108108108
176,drivers/clk/qcom/gpucc-sc7180.c,264,2,2,1577419711,1580697103,1577432125,3,,0
177,drivers/net/ethernet/jme.c,3303,32,44,1306881908,1575941031,1312658185,49,d894be57ca92,2.040816327
178,arch/c6x/mm/init.c,67,5,8,1317701839,1559614293,1348425275,16,,0
179,drivers/net/ethernet/mellanox/mlx5/core/eswitch_offloads.c,2478,25,141,1467355855,1581478359,1526461168,187,383de108157c,17.64705882
180,fs/ubifs/xattr.c,724,18,31,1311247043,1559120270,1380244050,42,4dd0481584d0,14.28571429
181,drivers/spi/spi-bcm-qspi.c,1442,10,22,1472033063,1578361152,1477947185,25,79629d0f7ce5,52
182,tools/usb/ffs-aio-example/simple/device_app/aio_simple.c,368,1,4,1392090183,1420425884,1393344192,5,,0
183,drivers/gpu/drm/nouveau/nvkm/engine/device/tegra.c,379,6,19,1440053657,1575867602,1456408151,24,,0
184,drivers/iio/inkern.c,945,28,44,1329306481,1560509639,1397166629,47,c773f70015f6,6.382978723
185,drivers/net/wimax/i2400m/usb-tx.c,273,3,3,1311247043,1533782840,1312155373,2,,0
186,tools/testing/selftests/bpf/progs/test_queue_map.c,4,1,1,1539847001,1539847001,1539847001,1,,0
187,drivers/hwmon/gl520sm.c,911,5,11,1306157047,1558315142,1358688071,13,,0
188,fs/orangefs/orangefs-bufmap.c,553,12,32,1437100693,1557739031,1450032398,28,,0
189,drivers/fpga/fpga-bridge.c,507,4,11,1477980868,1563895113,1495050870,13,,0
190,kernel/power/snapshot.c,2738,36,57,1311247043,1581663981,1362164350,66,18451f9f9e58,7.575757576
191,drivers/spi/spi-mxic.c,617,3,5,1539742091,1568903104,1539974078,5,,0
192,drivers/reset/reset-socfpga.c,88,2,2,1542084648,1544675076,1542114085,15,,0
193,arch/mips/pic32/common/irq.c,13,2,2,1452680139,1559354939,1460885893,2,,0
194,arch/sh/kernel/cpu/sh5/setup-sh5.c,121,4,8,1311247043,1570073353,1330217724,8,,0
195,drivers/hwmon/smm665.c,706,8,12,1311247043,1564105876,1315545151,11,,0
196,drivers/gpu/drm/msm/disp/mdp4/mdp4_plane.c,395,16,27,1372221846,1564880151,1402766992,9,070473bcf703,11.11111111
197,drivers/target/target_core_pr.c,4100,30,96,1304327530,1558918505,1337334700,110,bdc79f0ed12f,0.909090909
198,sound/soc/atmel/atmel-pcm-dma.c,121,6,8,1354074373,1561698425,1365168909,15,,0
199,tools/perf/util/intel-bts.c,929,6,31,1437132823,1568777773,1443583071,41,3ea223adcb0c,2.43902439
200,drivers/clk/at91/clk-peripheral.c,368,4,9,1381463076,1558918501,1402689283,13,,0
201,arch/m68k/coldfire/device.c,617,3,12,1324660630,1547903681,1379413455,5,,0
202,net/mac80211/rc80211_minstrel_ht_debugfs.c,325,7,24,1310701654,1570533099,1415539560,27,,0
203,arch/parisc/lib/checksum.c,145,2,3,1311247043,1558918501,1314136530,2,,0
204,net/sunrpc/auth_gss/gss_rpc_upcall.c,397,7,15,1337940595,1549855515,1367927025,19,a1d1e9be5a1d,5.263157895
205,tools/testing/selftests/futex/functional/futex_wait_timeout.c,86,5,5,1431436072,1558918501,1439056104,5,,0
206,sound/soc/codecs/rt5514-spi.c,514,10,22,1465209211,1575962769,1483178103,28,060d0bf49187,10.71428571
207,drivers/leds/trigger/ledtrig-timer.c,140,6,9,1311247043,1559614293,1409042701,7,8c0f693c6eff,14.28571429
208,drivers/net/ethernet/netronome/nfp/nfpcore/nfp_mutex.c,368,1,5,1490090350,1539219462,1495048537,5,,0
209,arch/mips/kernel/cevt-gt641xx.c,151,6,6,1311247043,1558252291,1347913486,5,,0
210,drivers/infiniband/core/uverbs_uapi.c,731,6,23,1533816876,1578482525,1539282639,26,cac2a301c02a,7.692307692
211,drivers/video/fbdev/atafb.c,3256,5,9,1311247043,1565569428,1316880490,11,,0
212,tools/testing/selftests/bpf/progs/btf__core_reloc_existence___err_wrong_arr_value_type.c,3,1,1,1571110129,1571110129,1571110129,1,,0
213,drivers/media/pci/ivtv/ivtv-firmware.c,390,5,9,1311247043,1558918505,1323175499,8,,0
214,drivers/gpu/drm/radeon/radeon_acpi.c,803,8,24,1311247043,1559959360,1350913208,27,,0
215,drivers/clk/mediatek/clk-mt2712-bdp.c,94,2,2,1508731834,1558918521,1509265735,2,,0
216,kernel/sched/stop_task.c,144,10,18,1311247043,1573193760,1369630220,23,a0e813f26ebc,13.04347826
217,drivers/cpufreq/ti-cpufreq.c,428,9,15,1486092568,1568202433,1514226015,18,e5d295b06d69,5.555555556
218,drivers/gpu/drm/amd/display/dc/dcn20/dcn20_dpp.c,515,6,7,1550821850,1576464653,1552199228,8,,0
219,drivers/scsi/snic/snic_isr.c,194,3,4,1432832641,1498805990,1439104856,4,,0
220,drivers/video/fbdev/matrox/matroxfb_DAC1064.c,1114,4,4,1311247043,1558242500,1312835887,3,,0
221,drivers/net/ethernet/natsemi/ns83820.c,2260,21,25,1306881908,1578275030,1312812977,28,d894be57ca92,3.571428571
222,drivers/net/ethernet/ti/cpmac.c,1247,21,31,1306881908,1579615773,1323359665,38,5579f28cc8ba,5.263157895
223,arch/mips/alchemy/board-gpr.c,309,9,13,1311247043,1558581279,1332332285,12,,0
224,arch/arm/kernel/machine_kexec.c,207,14,23,1307334946,1523446519,1369697509,26,0d70262a2d60,7.692307692
225,net/ipv6/addrconf.c,7148,109,323,1306881908,1583825257,1391669717,419,60380488e4e0,15.99045346
226,sound/pci/echoaudio/layla24.c,115,6,7,1310706817,1578014177,1317523082,6,,0
227,drivers/net/wan/pc300too.c,531,7,7,1303125322,1559009409,1304534838,9,,0
228,sound/soc/qcom/qdsp6/q6adm.c,633,2,3,1526622960,1537525498,1526771354,3,,0
229,arch/riscv/mm/hugetlbpage.c,44,1,1,1558831838,1558831838,1558831838,1,,0
230,drivers/clk/samsung/clk-s3c64xx.c,475,9,12,1374602115,1559614293,1381212879,16,02c952c8f95f,6.25
231,drivers/dma/ti/dma-crossbar.c,476,8,17,1428554149,1565891335,1444505128,3,,0
232,drivers/staging/rtl8192u/r8192U_wx.c,975,19,28,1311247043,1578158495,1339665571,37,,0
233,drivers/hwmon/nct7802.c,1113,6,15,1404041925,1574996165,1441502195,16,e51a7dda2998,25
234,drivers/eisa/pci_eisa.c,89,5,6,1311247043,1559009413,1353149284,7,,0
235,drivers/input/misc/sgi_btns.c,131,5,6,1308572746,1572339858,1349185900,10,,0
236,arch/x86/kvm/i8259.c,655,13,22,1311247043,1576039663,1328879785,23,14e32321f360,4.347826087
237,drivers/net/ethernet/ni/nixge.c,1420,6,12,1522132995,1572806433,1525144872,16,1a4b62a0b8a3,12.5
238,drivers/gpu/drm/lima/lima_pmu.c,60,1,1,1552134012,1552134012,1552134012,1,,0
239,drivers/power/supply/pm2301_charger.c,1255,19,31,1335405604,1559614293,1341744469,3,,0
240,fs/minix/inode.c,689,17,26,1311084628,1564446149,1319453680,30,,0
241,drivers/gpu/drm/amd/display/dc/core/dc_resource.c,2834,55,171,1480994768,1575888866,1518068072,249,,0
242,fs/erofs/xattr.c,706,7,25,1532607712,1575187269,1537598079,7,926d16501764,14.28571429
243,drivers/gpu/drm/radeon/radeon_clocks.c,917,9,10,1308546031,1575342242,1311293531,9,,0
244,drivers/pwm/pwm-twl-led.c,336,6,6,1353985798,1559519090,1355218635,8,,0
245,drivers/mtd/maps/ck804xrom.c,388,7,7,1311247043,1578275030,1314565677,8,,0
246,drivers/char/tb0219.c,359,5,8,1311247043,1558918505,1313679845,8,,0
247,kernel/bpf/syscall.c,3471,45,212,1411661817,1579510426,1518708242,266,2e3a94aa2bfc,18.04511278
248,sound/pci/vx222/vx222.c,280,7,18,1307354793,1578014206,1323324860,19,,0
249,tools/perf/trace/beauty/perf_event_open.c,46,1,3,1461639783,1544778407,1468773343,4,,0
250,drivers/scsi/vmw_pvscsi.c,1622,14,24,1311247043,1575376252,1338308023,29,c527de41aea2,3.448275862
251,virt/kvm/coalesced_mmio.c,194,11,13,1310980634,1573286900,1350988499,13,b60fe990c6b0,23.07692308
252,crypto/rmd256.c,342,5,6,1311247043,1559486457,1316943191,7,,0
253,drivers/net/ethernet/arc/emac_main.c,1033,20,39,1372038867,1579615773,1408278987,45,2d2924af9688,6.666666667
254,arch/mips/boot/compressed/decompress.c,125,9,10,1293289909,1558918501,1347465006,11,7bbaf27d9c83,18.18181818
255,drivers/staging/comedi/drivers/ni_routing/ni_device_routes/pci-6713.c,400,1,1,1538549763,1538549763,1538549763,1,,0
256,drivers/media/rc/keymaps/rc-alink-dtu-m.c,56,5,5,1309672992,1561347734,1373922510,4,,0
257,drivers/media/v4l2-core/v4l2-ioctl.c,3276,39,178,1308892454,1578452400,1401941335,173,1dc8b65c944e,2.89017341
258,sound/core/pcm_timer.c,130,4,5,1311247043,1578014196,1328432992,4,,0
259,drivers/clk/hisilicon/crg-hi3798cv200.c,401,6,11,1477721617,1558252303,1487812298,11,,0
260,drivers/clk/socfpga/clk-periph-s10.c,150,2,3,1521595212,1565749814,1522116088,3,,0
