,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
866,drivers/net/usb/int51x1.c,189,9,9,1311247043.0,1558252303.0,1316304144.1746032,9,,0.0
867,drivers/net/ethernet/intel/igb/e1000_nvm.c,782,6,11,1303125322.0,1524701289.0,1313423797.6189258,17,,0.0
868,drivers/media/usb/gspca/sq905c.c,330,9,14,1311247043.0,1568193612.0,1328238029.821212,13,,0.0
869,drivers/acpi/acpica/dsmethod.c,842,9,30,1311247043.0,1578627109.0,1346273477.6864607,40,8633db6b0279,7.5
870,drivers/mfd/lpc_sch.c,208,10,14,1308200749.0,1559085488.0,1375082205.25,19,bde3e706a63d,5.263157894736842
871,fs/fat/inode.c,1977,36,70,1308896980.0,1583418516.0,1347938829.8133535,86,b6e8e12c0aeb,1.1627906976744187
872,drivers/gpio/gpio-crystalcove.c,400,8,15,1401773164.0,1541486335.0,1417116751.0325,21,9a752b4c9ab9,4.761904761904762
873,tools/testing/selftests/bpf/progs/sockopt_inherit.c,97,2,2,1565750271.0,1579500405.0,1565892024.958763,2,3e689141e64d,50.0
874,arch/arm/mach-nspire/nspire.c,42,4,4,1370947217.0,1559614293.0,1377289185.047619,9,,0.0
875,arch/mips/lasat/picvue.c,242,3,3,1311247043.0,1558242500.0,1315610343.892562,3,,0.0
876,drivers/staging/rtl8192u/r819xU_firmware_img.c,549,4,4,1311247043.0,1509520077.0,1396917228.6010928,3,,0.0
877,arch/arm/mach-mvebu/mvebu-soc-id.c,178,3,8,1388646539.0,1403516528.0,1391973651.2696629,9,b25bcf1bcaf6,44.44444444444444
878,drivers/gpu/drm/nouveau/nvkm/subdev/clk/pllgt215.c,87,2,6,1311247043.0,1440053652.0,1329842306.045977,2,,0.0
879,drivers/fpga/dfl-afu-region.c,166,1,1,1530320014.0,1530320014.0,1530320014.0,1,,0.0
880,sound/soc/sof/intel/hda.c,800,12,26,1555038527.0,1580997743.0,1561262262.24625,35,a62bd6389302,20.0
881,drivers/staging/rtl8192e/rtllib_softmac.c,3256,41,84,1310345780.0,1573781308.0,1333201438.4382677,131,,0.0
882,drivers/net/wireless/mediatek/mt76/mt76x02_usb_core.c,292,5,26,1536503562.0,1571331004.0,1551276814.1815069,35,606f8e343349,2.857142857142857
883,sound/pci/cs5535audio/cs5535audio_olpc.c,188,4,6,1311247043.0,1578014213.0,1317419216.8404255,5,,0.0
884,drivers/usb/musb/musb_gadget_ep0.c,1062,8,8,1307354793.0,1522291708.0,1311446770.7193973,10,,0.0
885,drivers/media/radio/radio-gemtek.c,340,6,12,1308968142.0,1566443802.0,1323289861.1205883,12,,0.0
886,crypto/proc.c,100,7,7,1306478508.0,1558918501.0,1321330970.01,7,,0.0
887,drivers/reset/sti/reset-syscfg.c,205,5,6,1375861992.0,1558918501.0,1387153294.0878048,6,,0.0
888,drivers/clk/samsung/clk-exynos-audss.c,308,12,23,1371484937.0,1559614293.0,1428242041.7207792,28,34b89b2967f2,7.142857142857142
889,lib/ucs2_string.c,116,6,6,1366002585.0,1528362655.0,1417715161.974138,6,,0.0
890,drivers/usb/host/max3421-hcd.c,2002,12,19,1398694447.0,1509679710.0,1403342956.8346653,21,892f6ebc53ac,4.761904761904762
891,drivers/staging/pi433/rf69.c,895,14,55,1500177126.0,1558344532.0,1513386781.6692739,84,99859541a92d,1.1904761904761905
892,net/sched/cls_tcindex.c,695,18,48,1303125322.0,1580785812.0,1397471446.9582734,58,52b5ae501c04,24.137931034482758
893,drivers/gpu/drm/amd/amdgpu/umc_v6_0.c,37,1,1,1569312480.0,1569312480.0,1569312480.0,1,,0.0
894,fs/btrfs/backref.c,2254,32,123,1307965979.0,1564364230.0,1387563737.7311447,159,a6d155d2e363,3.1446540880503147
895,drivers/gpu/drm/amd/display/dc/dcn10/dcn10_opp.c,424,8,13,1494227946.0,1566456169.0,1500523298.615566,25,,0.0
896,drivers/clk/at91/clk-pll.c,340,7,13,1381459706.0,1558918501.0,1399040719.5,16,0f5cb0e6225c,12.5
897,drivers/nvme/host/core.c,4306,65,344,1445499906.0,1582131576.0,1499440203.7733395,429,f25372ffc3f6,6.526806526806526
898,drivers/hwmon/g760a.c,218,6,9,1311247043.0,1558918501.0,1333744597.3761468,10,,0.0
899,fs/bfs/dir.c,359,9,18,1311247043.0,1546500494.0,1333114210.086351,18,,0.0
900,drivers/clk/tegra/clk-tegra20-emc.c,293,1,1,1565539229.0,1565539229.0,1565539229.0,1,,0.0
901,arch/arm/mach-imx/iomux-v1.c,174,5,6,1308572746.0,1558581279.0,1312352598.137931,5,,0.0
902,sound/soc/codecs/ak4642.c,708,13,33,1309946336.0,1532908301.0,1371921978.6666667,52,,0.0
903,arch/sh/boards/mach-sdk7786/setup.c,266,6,6,1307682648.0,1557820011.0,1310851514.913534,5,,0.0
904,sound/soc/sof/intel/hda-pcm.c,250,3,3,1555038532.0,1575443751.0,1555980805.924,4,,0.0
905,net/netfilter/xt_connlimit.c,137,9,13,1311247043.0,1568337185.0,1372231818.890511,28,e5ac6eafba88,3.571428571428571
906,arch/um/drivers/pcap_user.c,137,3,3,1311247043.0,1566701356.0,1313672125.7080293,3,,0.0
907,security/keys/permission.c,106,6,8,1311247043.0,1562755423.0,1412534748.028302,13,,0.0
908,arch/mips/generic/proc.c,25,2,3,1475662700.0,1558918501.0,1480323314.96,3,,0.0
909,drivers/clk/mediatek/clk-mt8183.c,1329,4,5,1551762345.0,1571141661.0,1552494613.6711814,6,c93d059a8045,16.666666666666664
910,net/9p/mod.c,191,6,6,1304678132.0,1559008636.0,1324514226.1361256,6,,0.0
911,arch/m68k/emu/nfblock.c,200,6,8,1311247043.0,1548991562.0,1325537674.23,8,,0.0
912,fs/reiserfs/namei.c,1682,8,30,1311084628.0,1571884287.0,1334145281.0713437,38,60e4cf67a582,2.631578947368421
913,drivers/isdn/hardware/mISDN/avmfritz.c,1163,13,22,1306881908.0,1571368711.0,1313909940.0859845,21,,0.0
914,drivers/net/ethernet/netronome/nfp/nfp_hwmon.c,162,2,2,1495965180.0,1539219462.0,1496499183.4814816,2,,0.0
915,arch/riscv/mm/tlbflush.c,56,2,4,1566403117.0,1566406311.0,1566404428.4285715,4,,0.0
916,drivers/media/pci/ivtv/ivtv-mailbox.c,373,3,3,1311247043.0,1558918505.0,1361630585.4262733,5,,0.0
917,kernel/time/time.c,909,24,61,1306133501.0,1575346825.0,1418437123.6072607,66,7b8474466ed9,3.0303030303030303
918,net/sched/sch_mq.c,293,13,24,1310701654.0,1575343060.0,1379983361.1808875,29,2f23cd42e19c,10.344827586206897
919,drivers/dma/sh/shdma-of.c,76,4,4,1371550617.0,1535009694.0,1374148991.8289473,6,,0.0
920,net/ipv4/udp.c,3083,81,214,1306881908.0,1582092992.0,1396387334.370094,302,303d0403b8c2,26.82119205298013
921,sound/usb/format.c,627,16,25,1310183803.0,1581533690.0,1371155951.8389156,25,,0.0
922,drivers/gpu/drm/radeon/atombios_crtc.c,2275,23,91,1308546031.0,1578039635.0,1338724293.731868,116,b3c11ac267d4,0.8620689655172413
923,net/ipv4/netfilter/nf_nat_h323.c,633,13,17,1311247043.0,1562211073.0,1328449105.3238547,16,,0.0
924,drivers/platform/olpc/olpc-ec.c,492,6,13,1341919911.0,1558489885.0,1417803777.5995934,15,,0.0
925,drivers/gpu/ipu-v3/ipu-di.c,745,10,19,1348193269.0,1558918506.0,1370095051.7624161,12,,0.0
926,security/integrity/ima/ima_api.c,406,19,53,1299651202.0,1576025226.0,1401726815.7610838,64,,0.0
927,tools/perf/arch/xtensa/util/dwarf-regs.c,21,2,2,1435263068.0,1558918501.0,1441151421.952381,2,,0.0
928,drivers/clk/renesas/clk-emev2.c,98,5,5,1381213937.0,1537839245.0,1392998620.6530612,3,,0.0
929,drivers/iommu/ioasid.c,422,2,2,1569991361.0,1569991362.0,1569991361.6635072,2,,0.0
930,arch/mips/pci/fixup-cobalt.c,192,4,4,1311247043.0,1505807442.0,1319703840.4895833,6,19a8d6b7604d,16.666666666666664
931,tools/testing/selftests/arm64/tags/tags_test.c,31,1,2,1563883132.0,1566198882.0,1564256640.064516,1,,0.0
932,arch/arm/mach-omap2/clkt2xxx_virt_prcm_set.c,252,7,12,1311247043.0,1559614293.0,1339420787.4642856,17,,0.0
933,scripts/kconfig/preprocess.c,574,2,13,1527502900.0,1558971443.0,1527708462.477352,13,,0.0
934,arch/arm/mach-imx/cpuidle-imx6sl.c,52,4,5,1389254596.0,1559614293.0,1399943067.4807692,7,,0.0
935,crypto/asymmetric_keys/signature.c,159,4,9,1348241104.0,1558350481.0,1478980420.0754716,9,,0.0
936,drivers/regulator/max8907-regulator.c,396,10,16,1344493474.0,1570071493.0,1355142914.8737373,20,,0.0
937,tools/lib/vsprintf.c,44,3,3,1467877353.0,1557300005.0,1507438105.5454545,3,,0.0
938,drivers/input/touchscreen/da9034-ts.c,365,6,6,1308572746.0,1559614293.0,1312409546.5945206,9,,0.0
939,lib/fonts/font_sun8x16.c,276,3,3,1311247043.0,1509520077.0,1312086829.597826,2,,0.0
940,drivers/infiniband/hw/mlx5/main.c,7259,77,397,1373189149.0,1581470795.0,1498158582.197548,504,685eff513183,18.055555555555554
941,arch/sparc/kernel/ptrace_32.c,459,4,5,1311247043.0,1509520077.0,1312477852.9782135,4,,0.0
942,drivers/phy/marvell/phy-armada375-usb2.c,149,4,6,1415854066.0,1547798506.0,1417936817.295302,3,,0.0
943,drivers/media/i2c/ks0127.c,705,7,8,1311247043.0,1558918506.0,1313685209.080851,10,,0.0
944,drivers/clocksource/acpi_pm.c,241,6,8,1311247043.0,1559519099.0,1325721852.5477178,9,,0.0
945,drivers/misc/cxl/context.c,362,13,35,1412769302.0,1577608975.0,1438591596.9116023,42,03b8abedf4f4,16.666666666666664
946,fs/ntfs/logfile.c,850,5,5,1311247043.0,1558489902.0,1313310342.1070588,4,,0.0
947,drivers/crypto/caam/caamrng.c,358,14,23,1340365730.0,1566278635.0,1381495135.24581,29,4e3a61c55b8c,13.793103448275861
948,drivers/media/dvb-frontends/dib3000mc.c,975,6,16,1311247043.0,1559236172.0,1324750676.32,12,,0.0
949,drivers/hwmon/pmbus/max16064.c,114,4,6,1308972109.0,1558315142.0,1313182713.9561403,7,,0.0
950,drivers/hwmon/w83781d.c,2085,9,19,1311247043.0,1563794770.0,1316342756.5952039,19,,0.0
951,tools/testing/selftests/bpf/test_tcpnotify_user.c,168,3,4,1541578322.0,1563863682.0,1546494258.8690476,4,a8911d6d5878,50.0
952,drivers/video/fbdev/nvidia/nv_hw.c,1688,3,3,1311247043.0,1513615079.0,1312007814.1949053,2,,0.0
953,sound/soc/codecs/wm9712.c,727,10,25,1305014297.0,1558918501.0,1361233977.394773,46,576ce4075bfa,6.521739130434782
954,drivers/net/ethernet/cavium/liquidio/octeon_mailbox.c,374,5,8,1479110081.0,1565222273.0,1486178661.1149733,8,c816061d2765,12.5
955,kernel/debug/kdb/kdb_io.c,852,9,22,1306127861.0,1579860880.0,1356100770.221831,24,,0.0
956,drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun_geneve.c,335,2,2,1554320256.0,1562684149.0,1554544957.6029851,2,,0.0
957,arch/m68k/68000/ints.c,186,3,3,1308815545.0,1354633489.0,1311401868.0430107,1,,0.0
958,drivers/clocksource/mps2-timer.c,273,3,4,1461548744.0,1559614293.0,1462100382.8498168,5,,0.0
959,drivers/gpu/drm/drm_gem.c,1450,27,89,1307427471.0,1573628172.0,1433829356.8903449,120,e5516553999f,4.166666666666666
960,arch/sh/boot/compressed/misc.c,150,6,7,1311247043.0,1522916298.0,1324327338.69863,6,7bbaf27d9c83,33.33333333333333
961,sound/pci/asihpi/hpios.c,72,4,4,1307980322.0,1559085167.0,1316424861.7361112,6,,0.0
962,sound/drivers/mtpav.c,770,7,11,1310183803.0,1558918505.0,1313155599.0168831,12,,0.0
963,arch/arm/mm/proc-v7-bugs.c,157,4,8,1525928994.0,1573417924.0,1529387523.7261147,8,4ae5061a19b5,12.5
964,tools/testing/selftests/cgroup/test_freezer.c,905,3,4,1555639386.0,1573478215.0,1556428022.327072,5,d671fa6393d6,20.0
965,drivers/s390/char/con3215.c,1219,12,31,1311247043.0,1564333281.0,1319582652.2707138,34,,0.0
966,drivers/staging/rtl8712/rtl871x_recv.c,673,20,33,1311247043.0,1565237406.0,1336242345.690936,38,6e017006022a,5.263157894736842
967,drivers/net/ethernet/mellanox/mlx5/core/en/params.c,153,1,6,1553663367.0,1566843926.0,1558750219.1830065,7,,0.0
968,drivers/watchdog/lpc18xx_wdt.c,318,8,10,1438414636.0,1559614293.0,1447903878.8522012,10,,0.0
969,lib/kfifo.c,592,9,10,1306133501.0,1567162035.0,1313940374.8699324,8,ab9bb6318b09,12.5
970,drivers/char/ipmi/ipmi_si_intf.c,2293,22,84,1311247043.0,1573220067.0,1383939621.0231137,144,8d73b2aeb808,2.7777777777777777
971,drivers/mtd/nand/raw/stm32_fmc2_nand.c,2081,4,7,1544756287.0,1576461715.0,1545647651.9091783,7,4114b17af412,28.57142857142857
972,arch/mips/mm/sc-r5k.c,108,4,5,1311247043.0,1509520077.0,1315472527.351852,5,,0.0
973,drivers/net/wimax/i2400m/sysfs.c,65,3,3,1311247043.0,1559085162.0,1318173824.3076923,2,,0.0
974,tools/perf/arch/s390/util/kvm-stat.c,111,6,9,1404383347.0,1566465342.0,1419790011.3063064,9,8a95c8994509,11.11111111111111
975,net/rxrpc/conn_object.c,486,5,46,1311247043.0,1580968501.0,1447169323.5987654,57,b39a934ec72f,15.789473684210526
976,drivers/net/ethernet/mellanox/mlx5/core/lib/dm.c,223,1,1,1567093350.0,1567093350.0,1567093350.0,1,,0.0
977,drivers/target/target_core_fabric_configfs.c,997,13,38,1307500603.0,1558918506.0,1350041886.6830492,55,c48e5594d02f,1.8181818181818181
978,drivers/video/fbdev/via/hw.c,2119,5,18,1305038051.0,1558350495.0,1306155110.4209533,3,,0.0
979,drivers/mmc/host/sdhci-milbeaut.c,358,3,3,1568083266.0,1579185802.0,1568137519.4804468,3,,0.0
980,drivers/target/tcm_fc/tfc_cmd.c,562,13,43,1307500603.0,1559120269.0,1329121824.6174378,71,,0.0
981,arch/mips/pci/ops-nile4.c,136,4,4,1311084628.0,1509520077.0,1313617326.139706,5,,0.0
982,tools/testing/radix-tree/xarray.c,35,1,2,1510037866.0,1510043410.0,1510038974.8,2,,0.0
983,arch/mips/kvm/stats.c,63,2,4,1353494047.0,1403755896.0,1363865539.3174603,5,,0.0
984,arch/xtensa/mm/init.c,254,7,23,1311247043.0,1569576605.0,1429613656.570866,35,,0.0
985,drivers/scsi/libsas/sas_event.c,182,6,14,1311247043.0,1556684050.0,1403831061.7087913,17,,0.0
986,fs/hfsplus/extents.c,627,10,18,1297820057.0,1540883181.0,1324307666.6220095,18,,0.0
987,net/bpf/test_run.c,566,14,31,1490881538.0,1576645067.0,1539765655.8074205,34,a25ecd9d1e60,17.647058823529413
