,file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
219,drivers/usb/gadget/functions.c,117,2,2,1356268215.0,1509679710.0,1357579424.3589745,2,,0.0
220,tools/testing/selftests/membarrier/membarrier_test_multi_thread.c,73,1,1,1568871423.0,1568871423.0,1568871423.0,1,,0.0
221,tools/bootconfig/main.c,367,1,4,1578675836.0,1582204722.0,1579088099.2343323,6,,0.0
222,drivers/dma/ppc4xx/adma.c,4627,14,23,1311247043.0,1558252297.0,1312289412.559758,28,27d8d2d7a9b7,3.571428571428571
223,drivers/media/i2c/et8ek8/et8ek8_driver.c,1515,7,9,1482364864.0,1562755908.0,1482808287.6429043,11,be78b59e4806,9.090909090909092
224,arch/um/kernel/gprof_syms.c,9,3,3,1311247043.0,1566701357.0,1343896523.3333333,2,,0.0
225,drivers/gpu/drm/amd/display/dc/dcn20/dcn20_link_encoder.c,455,4,5,1551072394.0,1565169949.0,1557032686.2351649,7,,0.0
226,drivers/soc/qcom/wcnss_ctrl.c,358,4,8,1442803975.0,1559085478.0,1453606043.067039,8,90c29ed7627b,12.5
227,drivers/staging/gdm724x/gdm_tty.c,326,12,18,1374643349.0,1528251671.0,1385840317.3006134,24,,0.0
228,sound/soc/ti/omap-mcpdm.c,605,13,33,1305014297.0,1579485866.0,1352332795.1272728,3,,0.0
229,drivers/usb/host/xhci-dbgcap.c,1001,5,8,1512727150.0,1553248216.0,1513198250.7262738,11,4786d2ef45d3,27.27272727272727
230,net/sched/sch_cbs.c,571,11,17,1508148086.0,1569695988.0,1522080262.2837129,18,83c8c3cf4516,27.77777777777778
231,sound/aoa/core/core.c,161,2,2,1311247043.0,1559519106.0,1312789105.5031056,1,,0.0
232,drivers/edac/edac_mc.c,1249,16,64,1311247043.0,1581503118.0,1367548042.3995197,81,216aa145aaf3,7.4074074074074066
233,drivers/regulator/sky81452-regulator.c,90,2,4,1407492622.0,1555744801.0,1419802564.1555555,5,,0.0
234,drivers/power/supply/pda_power.c,520,13,18,1310284875.0,1573799115.0,1332880981.1942308,4,633e8799ddc0,25.0
235,drivers/net/ethernet/synopsys/dwc-xlgmac-pci.c,78,2,3,1488953178.0,1569609788.0,1490020279.3333333,3,,0.0
236,arch/mips/mm/extable.c,25,2,3,1311247043.0,1482551161.0,1324499706.48,2,,0.0
237,tools/testing/selftests/bpf/progs/sockmap_tcp_msg_prog.c,26,3,3,1521349051.0,1579500405.0,1527314984.3846154,4,3e689141e64d,25.0
238,arch/mips/sibyte/sb1250/irq.c,324,3,5,1307332381.0,1558918505.0,1312602075.0987654,5,,0.0
239,net/core/stream.c,215,7,11,1311247043.0,1565961982.0,1340489185.0372093,13,ef8d8ccdc216,7.6923076923076925
240,drivers/clk/imx/clk-busy.c,193,8,8,1333527656.0,1559104002.0,1364250421.2124352,7,,0.0
241,net/ipv4/netfilter/ipt_ECN.c,133,4,6,1311247043.0,1559614293.0,1325579295.255639,5,,0.0
242,drivers/infiniband/core/ucma.c,1858,31,70,1306481746.0,1560433099.0,1355894382.7228203,77,0d23ba6034b9,20.77922077922078
243,crypto/compress.c,32,3,3,1311247043.0,1575265349.0,1417993640.8125,3,,0.0
244,drivers/phy/ti/phy-twl4030-usb.c,846,19,42,1306157047.0,1558315142.0,1351888771.9716313,6,,0.0
245,drivers/rtc/rtc-msm6242.c,228,7,10,1311247043.0,1573879580.0,1324970004.868421,11,e34494c8df0c,9.090909090909092
246,drivers/net/bonding/bond_alb.c,1811,28,76,1306881908.0,1583285536.0,1353006402.3114302,96,b7469e83d2ad,6.25
247,drivers/misc/mei/main.c,1057,10,84,1307596147.0,1573101885.0,1420305962.6083255,149,03b2cbb6ea3c,1.342281879194631
248,drivers/clk/tegra/cvb.c,141,5,6,1431511118.0,1558918521.0,1447588206.6666667,7,,0.0
249,tools/testing/selftests/bpf/verifier/and.c,50,1,1,1548401083.0,1548401083.0,1548401083.0,1,,0.0
250,arch/s390/pci/pci.c,943,15,74,1354164630.0,1582777038.0,1421040826.630965,121,df057c914a9c,3.3057851239669422
251,drivers/net/ethernet/broadcom/bnxt/bnxt_xdp.c,341,7,13,1486371342.0,1562579584.0,1515462602.1935484,19,3b6b34df3425,5.263157894736842
252,drivers/net/ethernet/stmicro/stmmac/mmc_core.c,475,5,8,1314885098.0,1576639991.0,1484617303.5347369,13,aeb18dd07692,7.6923076923076925
253,drivers/net/ethernet/pensando/ionic/ionic_main.c,576,2,10,1567495684.0,1578311029.0,1567757427.6215277,11,011c7289de61,9.090909090909092
254,arch/arm64/mm/ptdump_debugfs.c,18,4,5,1477531651.0,1580722589.0,1495738454.8333333,5,,0.0
255,arch/m68k/lib/memmove.c,103,1,1,1311247043.0,1311247043.0,1311247043.0,0,,0.0
256,arch/mips/ar7/setup.c,93,4,4,1311247043.0,1563252016.0,1316731270.6236558,5,,0.0
257,arch/xtensa/kernel/irq.c,196,5,13,1311247043.0,1509520077.0,1364092422.9387755,18,,0.0
258,drivers/isdn/mISDN/dsp_core.c,1231,8,10,1306550186.0,1508146154.0,1313440849.3606825,11,,0.0
259,drivers/thermal/thermal-generic-adc.c,178,8,9,1461041521.0,1578414044.0,1481777559.983146,9,,0.0
260,sound/isa/sb/sb8_main.c,590,8,10,1310704708.0,1575859726.0,1317102987.3779662,13,,0.0
261,fs/coda/pioctl.c,86,5,8,1308569299.0,1563265727.0,1325146994.6046512,8,,0.0
262,drivers/hid/hid-holtekff.c,219,8,8,1309104451.0,1570085639.0,1325429215.3561645,9,,0.0
263,arch/mips/tools/loongson3-llsc-check.c,307,1,1,1569938024.0,1569938024.0,1569938024.0,1,,0.0
264,drivers/gpu/drm/i915/gem/selftests/i915_gem_object_blt.c,562,3,13,1559107868.0,1574650736.0,1569009731.1494663,16,8c388ac8f186,12.5
265,drivers/net/wireless/intersil/hostap/hostap_download.c,811,4,4,1311247043.0,1567601001.0,1316077846.9334157,3,,0.0
266,arch/um/os-Linux/drivers/ethertap_kern.c,100,3,3,1311247043.0,1566701358.0,1314185496.24,2,,0.0
267,drivers/clk/qcom/reset.c,55,3,3,1389754047.0,1559085476.0,1394043968.709091,3,,0.0
268,arch/powerpc/boot/mpc8xx.c,78,3,3,1311247043.0,1559614293.0,1317158161.102564,2,,0.0
269,fs/sync.c,391,17,27,1310820296.0,1557739350.0,1381821672.3171356,37,c553ea4fdf27,2.7027027027027026
270,drivers/scsi/hisi_sas/hisi_sas_v3_hw.c,3483,10,134,1497454399.0,1579522956.0,1521985734.8690784,153,547fde8b5a19,3.2679738562091507
271,drivers/net/wireless/mediatek/mt7601u/main.c,426,6,9,1432610160.0,1569985945.0,1438450070.730047,11,,0.0
272,drivers/media/i2c/cs5345.c,208,6,6,1311247043.0,1558918506.0,1313120322.4807692,9,,0.0
273,kernel/umh.c,728,7,8,1504858620.0,1558242535.0,1511006566.6552198,8,876dcf2f3aaa,25.0
274,arch/c6x/kernel/traps.c,407,7,8,1317697802.0,1559614293.0,1320389847.1990173,10,,0.0
275,drivers/usb/host/fhci-dbg.c,96,4,5,1311247043.0,1527586256.0,1330727307.75,6,,0.0
276,drivers/net/wireless/ti/wl1251/ps.c,170,4,4,1311247043.0,1559120270.0,1313833757.6058824,4,,0.0
277,drivers/net/wireless/ath/ath10k/wow.c,640,6,12,1427103173.0,1550576726.0,1479473132.3484375,12,,0.0
278,drivers/infiniband/ulp/isert/ib_isert.c,2726,25,131,1362588979.0,1581512939.0,1405517635.151504,197,76261ada16dc,2.030456852791878
279,net/ipv6/netfilter/ip6table_raw.c,119,8,10,1311247043.0,1560142824.0,1400173648.1932774,14,b069b37adb14,7.142857142857142
280,drivers/gpu/drm/drm_mipi_dbi.c,1329,14,42,1485016247.0,1577685964.0,1514935486.5349886,6,2ce18249af5a,33.33333333333333
281,drivers/watchdog/omap_wdt.c,378,19,30,1311247043.0,1560994126.0,1346394772.8253968,39,530c11d43272,2.564102564102564
282,kernel/locking/percpu-rwsem.c,195,7,13,1355731292.0,1558242535.0,1441383469.7282052,13,,0.0
283,arch/arm/mach-s3c64xx/mach-smdk6410.c,709,17,29,1306196879.0,1514206473.0,1320358896.3117065,44,,0.0
284,drivers/net/ethernet/netronome/nfp/ccm.c,217,1,1,1554985627.0,1554985627.0,1554985627.0,2,,0.0
285,drivers/iio/dac/mcp4922.c,209,3,3,1402841820.0,1558918506.0,1408651904.0478468,5,,0.0
286,drivers/staging/comedi/drivers/comedi_isadma.c,267,4,6,1421201102.0,1556261653.0,1429322450.3707864,7,,0.0
287,sound/firewire/motu/motu-transaction.c,136,2,3,1490189419.0,1559120279.0,1490696264.4411764,3,,0.0
288,drivers/gpu/drm/drm_mode_config.c,534,14,25,1479099503.0,1574172522.0,1488632882.2602997,28,c8f005684c98,14.285714285714285
289,drivers/net/wireless/realtek/rtlwifi/rtl8192c/phy_common.c,1632,6,15,1306480715.0,1570178630.0,1328600443.3125,12,,0.0
290,drivers/ata/pata_cs5535.c,203,4,5,1311247043.0,1559120267.0,1313089981.8325124,6,,0.0
291,mm/migrate.c,2973,60,181,1311247043.0,1580722563.0,1441263561.004039,253,5984fabb6e82,7.905138339920949
292,drivers/mtd/nand/core.c,275,2,3,1517842925.0,1541313817.0,1520841748.898182,4,23566c3798f3,25.0
293,drivers/pinctrl/actions/pinctrl-s900.c,1830,3,5,1522853572.0,1542260865.0,1523620903.3213115,6,,0.0
294,net/ipv4/xfrm4_tunnel.c,117,6,7,1311247043.0,1558242500.0,1317826339.4444444,6,,0.0
295,drivers/staging/rtl8723bs/hal/rtl8723b_hal_init.c,4527,14,29,1490788071.0,1574995181.0,1492035350.6732936,34,f55a6d457b21,2.941176470588235
296,drivers/media/usb/dvb-usb/umt-010.c,148,6,6,1311247043.0,1559236172.0,1316501828.8445945,4,,0.0
297,drivers/net/dsa/vitesse-vsc73xx-platform.c,164,1,1,1562257746.0,1562257746.0,1562257746.0,1,,0.0
298,arch/x86/mm/mem_encrypt.c,422,9,24,1500279003.0,1574303204.0,1511394500.971564,39,9087c37584fb,10.256410256410255
299,drivers/input/touchscreen/s6sy761.c,554,1,3,1510240206.0,1522379590.0,1510307975.2924187,3,,0.0
300,drivers/input/misc/cma3000_d0x_i2c.c,120,4,6,1308572746.0,1559519090.0,1311986075.2666667,6,,0.0
301,arch/m68k/coldfire/firebee.c,87,2,2,1311247043.0,1509520077.0,1313526043.3908045,2,,0.0
302,drivers/gpu/ipu-v3/ipu-pre.c,346,4,9,1488946394.0,1559085482.0,1494479022.066474,9,c795f3052b60,22.22222222222222
303,arch/powerpc/platforms/85xx/stx_gp3.c,104,6,6,1311247043.0,1558918501.0,1316563887.0865386,11,,0.0
304,drivers/input/touchscreen/htcpen.c,245,6,8,1308572746.0,1559614293.0,1311155475.8816326,9,,0.0
305,fs/ext4/block_validity.c,253,12,14,1308622955.0,1581337072.0,1367901771.8774703,16,170417c8c7bb,12.5
306,net/rds/send.c,1512,22,61,1294890031.0,1567412976.0,1375774787.2579365,69,d84e7bc0595a,4.3478260869565215
307,drivers/gpu/drm/vmwgfx/vmwgfx_so.c,578,4,9,1439174375.0,1550622086.0,1447010881.3691509,10,,0.0
308,drivers/net/wireless/ath/carl9170/debug.c,886,8,9,1306480715.0,1521791677.0,1309178354.5711062,9,,0.0
309,fs/afs/main.c,251,3,13,1311247043.0,1558918501.0,1446010362.5936255,18,6b3944e42e2e,5.555555555555555
310,arch/m68k/mac/config.c,1087,4,23,1311247043.0,1562585482.0,1355962212.7939281,31,,0.0
311,arch/sh/kernel/kdebugfs.c,14,2,2,1311247043.0,1509520077.0,1325409402.5714285,2,,0.0
312,drivers/virtio/virtio_mmio.c,779,24,35,1319436423.0,1577012919.0,1370080542.5853658,45,a229989d975e,8.88888888888889
313,drivers/gpu/drm/nouveau/nvkm/engine/gr/gk104.c,503,2,28,1370765302.0,1579041261.0,1462621528.5924454,36,,0.0
314,drivers/acpi/event.c,184,6,9,1311247043.0,1555904374.0,1321941791.7445652,12,,0.0
315,drivers/media/pci/saa7164/saa7164-core.c,1569,15,22,1311247043.0,1569380010.0,1340552103.9898024,26,,0.0
316,drivers/w1/slaves/w1_ds2405.c,218,4,4,1484832411.0,1558670644.0,1485341616.0091743,4,,0.0
317,arch/mips/rb532/irq.c,234,2,2,1311247043.0,1358830770.0,1311653741.5213675,3,,0.0
318,drivers/iio/adc/envelope-detector.c,415,2,3,1478581138.0,1564456519.0,1478923383.5783134,4,,0.0
319,drivers/media/rc/ir-xmp-decoder.c,216,4,7,1406366906.0,1559085479.0,1417429877.9305556,8,,0.0
320,drivers/rapidio/switches/tsi57x.c,365,4,5,1311247043.0,1558918501.0,1328832267.2739725,4,,0.0
321,net/netfilter/ipset/ip_set_list_set.c,681,18,44,1303125322.0,1570107362.0,1378120223.9970632,51,708abf74dd87,5.88235294117647
322,drivers/mfd/cros_ec_dev.c,314,14,28,1422851185.0,1578986540.0,1518271151.8821657,41,18e294ddafae,9.75609756097561
323,arch/powerpc/platforms/cell/cbe_powerbutton.c,105,3,3,1306473812.0,1558918502.0,1313560359.4571428,2,,0.0
324,drivers/char/agp/amd64-agp.c,819,11,11,1311247043.0,1558242500.0,1313300138.3223443,10,,0.0
325,drivers/hwmon/applesmc.c,1374,12,23,1311247043.0,1569998625.0,1320689358.6928675,23,,0.0
326,net/sched/act_meta_mark.c,73,3,3,1456531735.0,1558918501.0,1458635094.7260275,4,8f04748016f3,75.0
327,net/bluetooth/bnep/sock.c,269,9,11,1311247043.0,1534426403.0,1327778169.6914499,12,,0.0
328,drivers/macintosh/mediabay.c,753,6,6,1311247043.0,1558918501.0,1311874592.0969455,5,,0.0
329,drivers/gpu/drm/nouveau/nvkm/subdev/acr/gm20b.c,134,1,2,1579041261.0,1579041262.0,1579041261.6343284,2,,0.0
330,drivers/input/keyboard/mpr121_touchkey.c,400,10,14,1308572746.0,1571131049.0,1393055626.8775,20,,0.0
331,drivers/iio/adc/at91_adc.c,1485,29,49,1336721733.0,1564456519.0,1374183956.4666667,61,aea835f2dc8a,4.918032786885246
332,drivers/staging/comedi/drivers/cb_pcidas64.c,4124,19,106,1311247043.0,1540880232.0,1366455716.057226,141,,0.0
333,drivers/gpu/drm/nouveau/nvkm/engine/disp/sormcp77.c,48,1,11,1495209575.0,1525783186.0,1495846525.2291667,12,,0.0
334,fs/orangefs/orangefs-sysfs.c,1264,7,22,1437100694.0,1549973946.0,1451404085.0775316,20,,0.0
335,net/sunrpc/xprtsock.c,3339,36,165,1310437675.0,1574238346.0,1390457623.8739142,223,8729aaba7462,8.071748878923767
336,drivers/video/fbdev/aty/mach64_accel.c,429,3,6,1311247043.0,1538974655.0,1320041009.5804195,5,,0.0
337,drivers/media/platform/vivid/vivid-core.c,2006,12,44,1408924486.0,1576382972.0,1462740944.7128613,52,92f5b0313e37,3.8461538461538463
338,drivers/iommu/amd_iommu.c,4035,50,228,1307593485.0,1583961519.0,1407714624.7464683,382,730ad0ede130,13.612565445026178
339,drivers/gpu/drm/amd/powerplay/hwmgr/smu7_clockpowergating.c,430,4,13,1473398722.0,1528169283.0,1477312705.6511629,14,,0.0
340,kernel/trace/trace_sched_wakeup.c,821,16,41,1306400573.0,1577741730.0,1323864776.2591944,50,50f9ad607ea8,4.0
341,fs/afs/server.c,615,6,20,1311247043.0,1575875083.0,1484132115.3235772,32,9bd0160d1237,28.125
342,drivers/sh/clk/core.c,624,9,10,1308614112.0,1578275030.0,1315793880.8413463,12,,0.0
343,drivers/gpu/drm/nouveau/nvkm/engine/bsp/g84.c,43,2,7,1313045886.0,1506837163.0,1361034437.6976745,7,,0.0
344,drivers/net/ethernet/sfc/ef10.c,4210,21,154,1372427232.0,1583379525.0,1428186924.9529355,204,c65285428b6e,10.294117647058822
345,net/nfc/nci/spi.c,320,7,16,1369812902.0,1575424689.0,1380536570.76875,19,,0.0
346,drivers/net/vrf.c,1484,25,83,1439449150.0,1569761643.0,1468050823.898248,129,dac91170f8e9,22.48062015503876
347,arch/microblaze/kernel/sys_microblaze.c,55,3,5,1311247043.0,1520739286.0,1338400240.0727272,9,,0.0
348,drivers/acpi/pmic/intel_pmic.c,378,7,10,1416820914.0,1571931504.0,1452986364.1455026,11,,0.0
349,drivers/net/ethernet/oki-semi/pch_gbe/pch_gbe_ethtool.c,505,10,11,1311247043.0,1575858703.0,1328333402.1920793,20,,0.0
350,drivers/staging/comedi/drivers/addi_apci_1516.c,216,7,36,1311247043.0,1510037923.0,1359801257.4537036,75,,0.0
351,drivers/input/touchscreen/tsc200x-core.c,629,6,9,1446457551.0,1558918506.0,1450116387.2003179,10,f7bf6f58675a,10.0
352,arch/x86/mm/ident_map.c,139,8,9,1462518094.0,1526621724.0,1478056036.179856,10,,0.0
353,drivers/clk/mvebu/clk-cpu.c,253,10,13,1353136943.0,1536738017.0,1377685847.118577,14,,0.0
354,tools/perf/ui/browsers/header.c,129,5,7,1388039879.0,1541174783.0,1392786323.8062015,9,,0.0
355,net/6lowpan/nhc_ghc_icmpv6.c,23,2,2,1449672385.0,1558918501.0,1454422216.1304348,2,,0.0
356,arch/mips/bcm63xx/dev-spi.c,60,2,5,1341392316.0,1444623863.0,1352621027.0,10,,0.0
357,drivers/infiniband/hw/qib/qib_iba6120.c,3536,11,20,1311247043.0,1528782900.0,1314368257.932975,27,688eec9d3dca,3.7037037037037033
358,drivers/gpu/drm/nouveau/nvkm/engine/gr/gp104.c,98,1,6,1525783187.0,1579041261.0,1543717028.2448978,7,,0.0
359,arch/alpha/kernel/core_mcpcia.c,616,3,3,1311247043.0,1540883397.0,1313060059.9642856,2,,0.0
360,drivers/iio/magnetometer/st_magn_buffer.c,82,5,7,1359128640.0,1564977431.0,1404316236.7682927,9,fe5192ac81ad,22.22222222222222
361,drivers/gpu/drm/gma500/mdfld_output.c,74,1,2,1331193740.0,1331193770.0,1331193741.2162163,2,,0.0
362,arch/arm/mach-mv78xx0/mpp.c,37,3,3,1311247043.0,1449066426.0,1314982750.3513513,3,,0.0
363,drivers/watchdog/f71808e_wdt.c,880,13,18,1311247043.0,1568267750.0,1326503916.7681499,17,e347afa5fb48,5.88235294117647
364,drivers/hv/hv_fcopy.c,406,7,18,1392521670.0,1579960184.0,1435347878.9901478,25,e9c18ae6eb2b,12.0
365,arch/x86/platform/intel-mid/device_libs/platform_msic_battery.c,32,4,4,1381995336.0,1559354935.0,1393032259.5,4,,0.0
366,drivers/net/wireless/ath/ath10k/thermal.c,219,10,21,1418790127.0,1550576726.0,1428788975.0091324,24,d600a6d75425,4.166666666666666
367,drivers/misc/mic/bus/scif_bus.c,201,5,6,1430256750.0,1558918521.0,1431709646.9004974,6,,0.0
368,drivers/power/supply/axp288_fuel_gauge.c,888,7,20,1423038278.0,1566726112.0,1451793321.1565316,21,f451655c722b,4.761904761904762
369,mm/msync.c,110,7,7,1311247043.0,1569401310.0,1323335031.2363636,6,,0.0
370,net/core/request_sock.c,128,4,10,1311247043.0,1570709858.0,1353133747.359375,21,d983ea6f16b8,14.285714285714285
371,drivers/iio/buffer/industrialio-buffer-cb.c,151,8,16,1341057960.0,1559614293.0,1387143602.245033,7,,0.0
372,sound/drivers/opl3/opl3_midi.c,856,7,10,1311247043.0,1578210477.0,1314890273.1834111,12,,0.0
373,drivers/gpu/drm/mga/mga_dma.c,1167,6,9,1311247043.0,1561264539.0,1319392468.4250214,12,,0.0
374,fs/nls/mac-roman.c,636,2,2,1338452800.0,1338551482.0,1338452955.1603773,2,,0.0
375,drivers/gpu/drm/sun4i/sun4i_backend.c,1053,13,50,1446082583.0,1578391196.0,1496598165.3884141,63,09e54440979c,3.1746031746031744
376,tools/testing/selftests/bpf/progs/test_sysctl_prog.c,73,3,3,1553327460.0,1579500405.0,1554060412.7260275,3,3e689141e64d,33.33333333333333
377,drivers/iio/accel/kxsd9.c,522,10,30,1307596147.0,1559614293.0,1423436887.8773947,26,0c1f91b98552,3.8461538461538463
378,fs/autofs/root.c,933,3,10,1528362673.0,1568734287.0,1529837054.3365488,12,,0.0
379,drivers/gpu/drm/nouveau/nouveau_fence.c,537,12,34,1308546031.0,1579765167.0,1392754094.605214,62,1eb013473bff,1.6129032258064515
380,drivers/net/ethernet/realtek/r8169_main.c,5659,53,326,1304411909.0,1580908966.0,1430916391.344407,106,21b5f672fb2e,15.09433962264151
381,drivers/input/mouse/inport.c,180,3,3,1311247043.0,1558918505.0,1313623267.9,3,,0.0
382,drivers/iio/accel/bma180.c,1034,14,31,1377662460.0,1576075099.0,1427659616.8955512,36,,0.0
383,drivers/iio/light/isl29028.c,717,13,40,1334304212.0,1559009404.0,1413377763.5662482,4,,0.0
384,drivers/gpu/drm/imx/ipuv3-crtc.c,501,16,43,1348193270.0,1563237738.0,1432424920.8123753,53,5aeab2bfc9ff,7.547169811320755
385,sound/soc/codecs/msm8916-wcd-digital.c,1244,7,13,1476948046.0,1578194873.0,1500655996.8826365,16,85578bbd642f,6.25
386,arch/powerpc/platforms/85xx/bsc913x_qds.c,73,4,4,1400130933.0,1558918501.0,1407696629.8356164,5,,0.0
387,drivers/rtc/rtc-m48t86.c,285,7,15,1311247043.0,1569037741.0,1432727692.7298245,21,,0.0
388,kernel/trace/trace_mmiotrace.c,360,8,12,1311247043.0,1509520077.0,1314115826.3829787,14,,0.0
389,drivers/clk/meson/meson8-ddr.c,149,1,1,1573974451.0,1573974451.0,1573974451.0,1,,0.0
390,fs/nfs/unlink.c,521,12,26,1310437675.0,1550467958.0,1348908103.5681381,35,,0.0
391,kernel/user_namespace.c,1325,18,67,1306133501.0,1561554152.0,1394030905.1132076,76,d2f007dbe7e4,2.631578947368421
392,drivers/spi/spi-gpio.c,451,17,29,1306899084.0,1570171412.0,1420564584.873614,52,d3b0ffa1d75d,9.615384615384617
393,drivers/media/rc/keymaps/rc-apac-viewcomp.c,76,5,6,1309672992.0,1561347734.0,1371093863.9342105,5,,0.0
394,sound/isa/ad1816a/ad1816a.c,291,9,11,1310183803.0,1558918505.0,1318971764.8041236,10,,0.0
395,drivers/net/wireless/marvell/mwifiex/cmdevt.c,1658,21,79,1306480715.0,1561430445.0,1355578964.8178527,27,,0.0
396,tools/testing/selftests/powerpc/pmu/ebb/task_event_vs_ebb_test.c,85,3,3,1402410190.0,1559008638.0,1405258069.2235293,3,,0.0
397,crypto/xts.c,474,12,17,1311247043.0,1577966325.0,1473489371.4388185,21,44427c0fbc09,28.57142857142857
398,drivers/xen/grant-table.c,1485,27,53,1311247043.0,1570696329.0,1387777837.4949496,71,d9cccfa7c4d1,1.4084507042253522
399,drivers/net/wireless/broadcom/b43legacy/leds.c,230,4,5,1306157047.0,1558252310.0,1308412882.4173913,3,,0.0
400,drivers/watchdog/sbc_fitpc2_wdt.c,266,5,5,1311247043.0,1559542989.0,1313511010.6015038,6,,0.0
401,drivers/gpu/drm/nouveau/nvkm/subdev/mmu/g84.c,41,1,6,1509479779.0,1509479779.0,1509479779.0,9,,0.0
402,lib/debug_locks.c,49,5,6,1311247043.0,1558242535.0,1332974723.6530612,5,,0.0
403,block/mq-deadline.c,817,8,21,1484385071.0,1567680691.0,1492716214.5679314,23,cb8acabbe33b,17.391304347826086
404,drivers/watchdog/sbsa_gwdt.c,372,7,10,1456735610.0,1559085488.0,1458897257.5430107,11,,0.0
405,drivers/s390/block/dasd_ioctl.c,662,11,17,1311247043.0,1540436877.0,1351285794.1586103,19,583d6535cb9d,5.263157894736842
406,net/netlink/diag.c,260,7,9,1363869228.0,1558242500.0,1406945273.95,15,93636d1f1f16,20.0
407,net/bluetooth/bnep/netdev.c,230,10,10,1311247043.0,1575941031.0,1320445826.4,12,,0.0
408,arch/arm/mach-ixp4xx/gtwx5715-setup.c,167,6,8,1309706661.0,1558918505.0,1314481088.7005987,7,,0.0
409,tools/testing/selftests/bpf/progs/test_core_reloc_primitives.c,46,2,4,1565159997.0,1579500405.0,1566992406.0217392,5,3e689141e64d,20.0
410,sound/xen/xen_snd_front_evtchnl.c,494,1,2,1526261259.0,1526261261.0,1526261259.0121458,3,,0.0
411,drivers/ide/atiixp.c,212,4,4,1311247043.0,1558242500.0,1314660960.0047169,4,,0.0
412,drivers/misc/mic/host/mic_intr.c,633,6,7,1378370501.0,1559085484.0,1383697069.4407582,8,,0.0
413,drivers/net/wireless/ti/wlcore/spi.c,576,21,30,1306881908.0,1571908921.0,1366245019.0451388,38,d382b9c00782,7.894736842105263
414,drivers/video/backlight/platform_lcd.c,157,7,13,1311247043.0,1559614293.0,1322429275.2292993,15,,0.0
415,drivers/media/pci/saa7134/saa7134-input.c,1000,14,29,1311247043.0,1558918506.0,1339856372.818,32,86fe1ac0d563,6.25
416,arch/s390/kernel/dumpstack.c,217,9,23,1363239865.0,1574854519.0,1465333852.4792626,38,d0208639dbc6,2.631578947368421
417,drivers/gpu/drm/nouveau/nvkm/subdev/therm/gf100.c,58,1,1,1517462036.0,1517462036.0,1517462036.0,1,,0.0
418,drivers/clk/sunxi-ng/ccu-sun8i-de2.c,366,5,8,1494779434.0,1559085476.0,1507029172.1612022,8,cf4881c12935,37.5
419,arch/powerpc/boot/cuboot-pq2.c,269,2,2,1311247043.0,1559614293.0,1312170341.3271375,1,,0.0
420,arch/ia64/kernel/machine_kexec.c,162,5,6,1311247043.0,1559519086.0,1314864387.117284,9,,0.0
421,drivers/hsi/controllers/omap_ssi_port.c,1406,10,25,1387121938.0,1564456516.0,1397826047.4736843,32,c2f90a465df7,9.375
422,drivers/gpu/drm/msm/edp/edp_connector.c,132,4,6,1420627664.0,1559085478.0,1424678233.6363637,8,,0.0
423,sound/firewire/oxfw/oxfw-stream.c,831,3,33,1417193967.0,1578904458.0,1471687118.9410348,43,4c098dab121a,6.976744186046512
424,fs/btrfs/delayed-inode.c,1985,29,96,1309949513.0,1569457772.0,1351867665.1748111,122,f218ea6c4792,2.459016393442623
425,drivers/gpio/gpio-rdc321x.c,197,8,11,1306966284.0,1558315142.0,1317861426.6598985,16,,0.0
426,drivers/gpu/drm/msm/disp/dpu1/dpu_core_perf.c,493,7,8,1530084369.0,1567747423.0,1535525243.6774848,15,,0.0
427,kernel/sched/wait_bit.c,251,4,8,1488690547.0,1575980343.0,1502785838.501992,11,,0.0
428,drivers/video/fbdev/omap2/omapfb/dss/hdmi_common.c,149,3,3,1449656908.0,1509520077.0,1450159407.6845639,3,,0.0
429,arch/powerpc/platforms/86xx/mvme7100.c,115,2,2,1464580036.0,1558918501.0,1465400370.4782608,3,,0.0
430,drivers/clk/imx/clk-imx8qxp.c,154,1,3,1544686978.0,1548307369.0,1545143599.0324676,3,,0.0
431,tools/testing/selftests/x86/check_initial_reg_state.c,101,2,2,1453965080.0,1559085482.0,1455005876.059406,2,,0.0
432,drivers/media/rc/keymaps/rc-total-media-in-hand.c,73,5,6,1309672992.0,1561347734.0,1359734057.9863014,5,,0.0
433,drivers/net/ethernet/mellanox/mlxsw/pci.c,1865,11,42,1438184027.0,1570074574.0,1454170387.2203753,65,67c14cc9b350,9.230769230769232
434,drivers/s390/cio/crw.c,163,5,5,1311247043.0,1509520077.0,1313643554.5521472,4,,0.0
435,drivers/clk/qcom/gcc-msm8916.c,3417,7,21,1426666102.0,1559085476.0,1429866942.6455956,25,d8e488e8242e,12.0
436,drivers/iio/gyro/ssp_gyro_sensor.c,149,5,5,1422428754.0,1558918506.0,1424520285.7583892,5,,0.0
437,arch/m68k/amiga/amisound.c,116,3,4,1311247043.0,1507105624.0,1317019421.7413793,4,,0.0
438,drivers/pinctrl/qcom/pinctrl-msm8998.c,1549,2,2,1515320130.0,1562209026.0,1515864997.7391865,3,,0.0
439,drivers/powercap/intel_rapl_msr.c,183,1,4,1562766270.0,1562766274.0,1562766270.4863389,4,,0.0
440,fs/fscache/stats.c,282,4,7,1311247043.0,1558918501.0,1320311288.2056737,9,,0.0
